textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:38Z,2024-10-11T05:45:38Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:34Z,2024-10-11T05:45:34Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:32Z,2024-10-11T05:45:32Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:29Z,2024-10-11T05:45:29Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:27Z,2024-10-11T05:45:27Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:25Z,2024-10-11T05:45:25Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:23Z,2024-10-11T05:45:23Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:21Z,2024-10-11T05:45:21Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:19Z,2024-10-11T05:45:19Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:17Z,2024-10-11T05:45:17Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:14Z,2024-10-11T05:45:14Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:12Z,2024-10-11T05:45:12Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:10Z,2024-10-11T05:45:10Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:08Z,2024-10-11T05:45:08Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:06Z,2024-10-11T05:45:06Z
Bayly habla de Peruuuu las protestassss,0,@JuanHerrera-lf1of,http://www.youtube.com/@JuanHerrera-lf1of,UCk-2WvVH-i8-bVh0MJG-KlA,2024-10-11T05:45:04Z,2024-10-11T05:45:04Z
