textDisplay,likeCount,authorDisplayName,authorChannelUrl,authorChannelId,publishedAt,updatedAt
"Si es dentro de la mecánica del sketch, entiendo la negativa. En caso contrario ¿por qué afirmas que no son geniales? Gracias",0,,http://www.youtube.com/c/SheherazadeBigdal%C3%AD,UCuJSMSsUGmh3ZFwLmQNE_mg,2009-11-18T21:20:17Z,1970-01-01T00:00:00Z
"No, he didn&#39;t!",0,@Nebirous666,http://www.youtube.com/@Nebirous666,UCWmE3eWAQ2Kmo2Rqj8GR1FA,2009-11-12T21:22:04Z,1970-01-01T00:00:00Z
son unos capos grosossss,0,@filipi568,http://www.youtube.com/@filipi568,UCHjBx4SkIZGIFix53GO9_wQ,2009-07-08T00:13:26Z,1970-01-01T00:00:00Z
"no, he didn&#39;t!!",0,@Nebirous666,http://www.youtube.com/@Nebirous666,UCWmE3eWAQ2Kmo2Rqj8GR1FA,2009-06-19T21:41:47Z,1970-01-01T00:00:00Z
"Yes, he did!",0,@pdrojcc,http://www.youtube.com/@pdrojcc,UChqezruWgjFAuAZtLh7JSkw,2009-06-09T17:17:49Z,1970-01-01T00:00:00Z
que tiene que ver una cosa con la otra?,0,@nirke_,http://www.youtube.com/@nirke_,UCbTRQ_3regIvVmoPpxb9Utw,2009-05-02T22:54:37Z,1970-01-01T00:00:00Z
"Aguante el Chavo jajaaj

Pero los Python son mis favoritos",3,@kavidecorrido,http://www.youtube.com/@kavidecorrido,UCLXYNLMsElzVY8BmYX09UXw,2009-04-02T23:50:52Z,1970-01-01T00:00:00Z
Yo por lo menos disfruto tanto con el Chavo del Ocho como con Monty Python...,1,@azrael3d,http://www.youtube.com/@azrael3d,UCdgVBwNLesEM9xk4q4JmHRA,2009-02-24T17:55:24Z,1970-01-01T00:00:00Z
"todos aquise creen eruditos por ver a pyton en lugar de el chavo del ocho.
Pero yo os digo: Aida es una buena serie",0,@Bulldog-Chelista,http://www.youtube.com/@Bulldog-Chelista,UCfhmNs8B7O0AIFvMl-GcmpA,2009-02-09T23:13:56Z,1970-01-01T00:00:00Z
bien dicho xd,0,@malmray,http://www.youtube.com/@malmray,UCbtPC0PcUqfI5DoQntdf0Ng,2009-02-04T10:27:36Z,1970-01-01T00:00:00Z
Sencillamente este tipo de humor es brillante :),13,@MenceyMandinga666,http://www.youtube.com/@MenceyMandinga666,UCa2_1Os0WhWRBaRg8cjhCSQ,2009-01-17T12:36:35Z,1970-01-01T00:00:00Z
En eso tienes mucha razon.,0,@Ramon26892,http://www.youtube.com/@Ramon26892,UCmblKnf3pkytyAcbJ62A2EQ,2009-01-11T00:29:14Z,1970-01-01T00:00:00Z
"Me refiero a esa clase de humor que es apto para todo publico, o sea, en otras palabras, para toda la familia.",0,@Ramon26892,http://www.youtube.com/@Ramon26892,UCmblKnf3pkytyAcbJ62A2EQ,2009-01-06T22:08:14Z,1970-01-01T00:00:00Z
"Podria decirse que el humor britanico es un humor un poco mas familiar, a diferencia del de los gringos.",3,@Ramon26892,http://www.youtube.com/@Ramon26892,UCmblKnf3pkytyAcbJ62A2EQ,2009-01-05T19:33:01Z,1970-01-01T00:00:00Z
